J,3,"","",12/03/2025,12/01/2025,"",Edge General Ledger,L003,385.00,1110-4909,"","",1000,Credit Card - Master Card
J,3,"","",12/03/2025,12/01/2025,"",Edge General Ledger,L003,1453.82,1110-4909,"","",1000,Credit Card - Visa
J,3,"","",12/03/2025,12/01/2025,"",Edge General Ledger,L003,-36.00,2210-0000,"","",1000,Deferred Insurance Liability
J,3,"","",12/03/2025,12/01/2025,"",Edge General Ledger,L003,-522.00,2210-0000,"","",1000,Deferred Rent Liability
J,3,"","",12/03/2025,12/01/2025,"",Edge General Ledger,L003,-11.23,5000-0010,"","",1000,Insurance Revenue
J,3,"","",12/03/2025,12/01/2025,"",Edge General Ledger,L003,-19.99,5000-001,"","",1000,Locks Revenue
J,3,"","",12/03/2025,12/01/2025,"",Edge General Ledger,L003,-353.60,4500-1001,"","",1000,Rental Revenue
J,4,"","",12/04/2025,12/01/2025,"",Edge General Ledger,L003,-35.00,1300-0000,"","",1000,Accounts Receivable - Fee
J,4,"","",12/04/2025,12/01/2025,"",Edge General Ledger,L003,-170.32,1300-0000,"","",1000,Accounts Receivable - Insurance
J,4,"","",12/04/2025,12/01/2025,"",Edge General Ledger,L003,-2375.00,1300-0000,"","",1000,Accounts Receivable - Rent
J,4,"","",12/04/2025,12/01/2025,"",Edge General Ledger,L003,153.00,1110-4909,"","",1000,Credit Card - Discover
J,4,"","",12/04/2025,12/01/2025,"",Edge General Ledger,L003,1253.68,1110-4909,"","",1000,Credit Card - Master Card
J,4,"","",12/04/2025,12/01/2025,"",Edge General Ledger,L003,1273.00,1110-4909,"","",1000,Credit Card - Visa
J,4,"","",12/04/2025,12/01/2025,"",Edge General Ledger,L003,-32.52,5000-0010,"","",1000,Insurance Revenue
J,4,"","",12/04/2025,12/01/2025,"",Edge General Ledger,L003,-66.84,4500-1001,"","",1000,Rental Revenue
J,5,"","",12/05/2025,12/01/2025,"",Edge General Ledger,L003,145.00,1110-4909,"","",1000,ACH
J,5,"","",12/05/2025,12/01/2025,"",Edge General Ledger,L003,-23.00,1300-0000,"","",1000,Accounts Receivable - Fee
J,5,"","",12/05/2025,12/01/2025,"",Edge General Ledger,L003,-262.00,1300-0000,"","",1000,Accounts Receivable - Insurance
J,5,"","",12/05/2025,12/01/2025,"",Edge General Ledger,L003,-3701.00,1300-0000,"","",1000,Accounts Receivable - Rent
J,5,"","",12/05/2025,12/01/2025,"",Edge General Ledger,L003,980.00,1110-4909,"","",1000,Credit Card - Master Card
J,5,"","",12/05/2025,12/01/2025,"",Edge General Ledger,L003,2861.00,1110-4909,"","",1000,Credit Card - Visa
J,6,"","",12/06/2025,12/01/2025,"",Edge General Ledger,L003,2779.60,1300-0000,"","",1000,Accounts Receivable - Fee
J,6,"","",12/06/2025,12/01/2025,"",Edge General Ledger,L003,-84.00,1300-0000,"","",1000,Accounts Receivable - Insurance
